S V(S) theta
3.588993069141743320e+00 9.131100091829180698e-02 2.500000000000000000e-01
3.590303712305167760e+00 9.124772228734509549e-02 2.500000000000000000e-01
3.591613925436279775e+00 9.118450321688044424e-02 2.500000000000000000e-01
3.592923708571158503e+00 9.112134368360307046e-02 2.500000000000000000e-01
3.594233061745883973e+00 9.105824366429739192e-02 2.500000000000000000e-01
3.595541984996535767e+00 9.099520313582691589e-02 2.500000000000000000e-01
3.596850478359194803e+00 9.093222207513393385e-02 2.500000000000000000e-01
3.598158541869957983e+00 9.086930045923612143e-02 2.500000000000000000e-01
3.599466175567743509e+00 9.080643826464453172e-02 2.500000000000000000e-01
3.600773379497220095e+00 9.074363546671587732e-02 2.500000000000000000e-01
3.602080153703758114e+00 9.068089204073175036e-02 2.500000000000000000e-01
3.603386498232724833e+00 9.061820796205539985e-02 2.500000000000000000e-01
3.604692413129490625e+00 9.055558320613134315e-02 2.500000000000000000e-01
3.605997898439424976e+00 9.049301774848521329e-02 2.500000000000000000e-01
3.607302954207895596e+00 9.043051156472363405e-02 2.500000000000000000e-01
3.608607580480271970e+00 9.036806463053402572e-02 2.500000000000000000e-01
3.609911777301923141e+00 9.030567692168432747e-02 2.500000000000000000e-01
3.611215544718235915e+00 9.024334841401966678e-02 2.500000000000000000e-01
3.612518882777311369e+00 9.018107908289327290e-02 2.500000000000000000e-01
3.613821791532864758e+00 9.011886890251687154e-02 2.500000000000000000e-01
3.615124271039304116e+00 9.005671784702790061e-02 2.500000000000000000e-01
3.616426321351036588e+00 8.999462589064699536e-02 2.500000000000000000e-01
3.617727942522469764e+00 8.993259300767765529e-02 2.500000000000000000e-01
3.619029134608010789e+00 8.987061917250616094e-02 2.500000000000000000e-01
3.620329897662068142e+00 8.980870435960129627e-02 2.500000000000000000e-01
3.621630231739047634e+00 8.974684854351426544e-02 2.500000000000000000e-01
3.622930136893358632e+00 8.968505169887833195e-02 2.500000000000000000e-01
3.624229613179422937e+00 8.962331380040591822e-02 2.500000000000000000e-01
3.625528660654278923e+00 8.956163482233182871e-02 2.500000000000000000e-01
3.626827279380439251e+00 8.950001473776278416e-02 2.500000000000000000e-01
3.628125469421099591e+00 8.943845351973205016e-02 2.500000000000000000e-01
3.629423230839456505e+00 8.937695114135746355e-02 2.500000000000000000e-01
3.630720563698706549e+00 8.931550757584126587e-02 2.500000000000000000e-01
3.632017468062045840e+00 8.925412279646986746e-02 2.500000000000000000e-01
3.633313943992671380e+00 8.919279677661375028e-02 2.500000000000000000e-01
3.634609991553779285e+00 8.913152948972720424e-02 2.500000000000000000e-01
3.635905610808567001e+00 8.907032090934810520e-02 2.500000000000000000e-01
3.637200801820243523e+00 8.900917100909512547e-02 2.500000000000000000e-01
3.638495564654536718e+00 8.894807976212366907e-02 2.500000000000000000e-01
3.639789899382508409e+00 8.888704714047500344e-02 2.500000000000000000e-01
3.641083806075894991e+00 8.882607311611749601e-02 2.500000000000000000e-01
3.642377284806433302e+00 8.876515766110544547e-02 2.500000000000000000e-01
3.643670335645861957e+00 8.870430074757895689e-02 2.500000000000000000e-01
3.644962958665916908e+00 8.864350234776369186e-02 2.500000000000000000e-01
3.646255153938337656e+00 8.858276243397061878e-02 2.500000000000000000e-01
3.647546921534859710e+00 8.852208097859597113e-02 2.500000000000000000e-01
3.648838261527221238e+00 8.846145795412092838e-02 2.500000000000000000e-01
3.650129173987173736e+00 8.840089333310892361e-02 2.500000000000000000e-01
3.651419658988885431e+00 8.834038708767444348e-02 2.500000000000000000e-01
3.652709716611721280e+00 8.827993918883207669e-02 2.500000000000000000e-01
3.653999346935712822e+00 8.821954960752408093e-02 2.500000000000000000e-01
3.655288550040891593e+00 8.815921831478004678e-02 2.500000000000000000e-01
3.656577326007290019e+00 8.809894528171642591e-02 2.500000000000000000e-01
3.657865674914940080e+00 8.803873047953654496e-02 2.500000000000000000e-01
3.659153596843873313e+00 8.797857387953041119e-02 2.500000000000000000e-01
3.660441091874122144e+00 8.791847545307432399e-02 2.500000000000000000e-01
3.661728160085718109e+00 8.785843517163084704e-02 2.500000000000000000e-01
3.663014801558706068e+00 8.779845300674624098e-02 2.500000000000000000e-01
3.664301016375453468e+00 8.773852892953194760e-02 2.500000000000000000e-01
3.665586804623383710e+00 8.767866291001411017e-02 2.500000000000000000e-01
3.666872166390577892e+00 8.761885491814723481e-02 2.500000000000000000e-01
3.668157101765117112e+00 8.755910492397417366e-02 2.500000000000000000e-01
3.669441610835085132e+00 8.749941289762583341e-02 2.500000000000000000e-01
3.670725693688561719e+00 8.743977880932124469e-02 2.500000000000000000e-01
3.672009350413629747e+00 8.738020262936697924e-02 2.500000000000000000e-01
3.673292581098370313e+00 8.732068432815727477e-02 2.500000000000000000e-01
3.674575385830866292e+00 8.726122387617363252e-02 2.500000000000000000e-01
3.675857764699208108e+00 8.720182124398265233e-02 2.500000000000000000e-01
3.677139717793723506e+00 8.714247640172996523e-02 2.500000000000000000e-01
3.678421245209649637e+00 8.708318931849103051e-02 2.500000000000000000e-01
3.679702347042874688e+00 8.702395996327019767e-02 2.500000000000000000e-01
3.680983023389287734e+00 8.696478830516123082e-02 2.500000000000000000e-01
3.682263274344778736e+00 8.690567431334696169e-02 2.500000000000000000e-01
3.683543100005234106e+00 8.684661795709935905e-02 2.500000000000000000e-01
3.684822500466544248e+00 8.678761920577898747e-02 2.500000000000000000e-01
3.686101475824597351e+00 8.672867802883500732e-02 2.500000000000000000e-01
3.687380026175282488e+00 8.666979439580499434e-02 2.500000000000000000e-01
3.688658151614497616e+00 8.661096827631267758e-02 2.500000000000000000e-01
3.689935852240283420e+00 8.655219963957481999e-02 2.500000000000000000e-01
3.691213128155454992e+00 8.649348845375320893e-02 2.500000000000000000e-01
3.692489979463466021e+00 8.643483468693920202e-02 2.500000000000000000e-01
3.693766406267771529e+00 8.637623830731444574e-02 2.500000000000000000e-01
3.695042408671826539e+00 8.631769928315061180e-02 2.500000000000000000e-01
3.696317986779085185e+00 8.625921758280934160e-02 2.500000000000000000e-01
3.697593140693002933e+00 8.620079317474191316e-02 2.500000000000000000e-01
3.698867870517034806e+00 8.614242602748907462e-02 2.500000000000000000e-01
3.700142176354635382e+00 8.608411610968084993e-02 2.500000000000000000e-01
3.701416058309267232e+00 8.602586339003460980e-02 2.500000000000000000e-01
3.702689516486450394e+00 8.596766783687427582e-02 2.500000000000000000e-01
3.703962550996332759e+00 8.590952941748473959e-02 2.500000000000000000e-01
3.705235161949699485e+00 8.585144809908074048e-02 2.500000000000000000e-01
3.706507349457331291e+00 8.579342384896826434e-02 2.500000000000000000e-01
3.707779113630009782e+00 8.573545663454418264e-02 2.500000000000000000e-01
3.709050454578518341e+00 8.567754642329605819e-02 2.500000000000000000e-01
3.710321372413638130e+00 8.561969318280202024e-02 2.500000000000000000e-01
3.711591867246151644e+00 8.556189688073038979e-02 2.500000000000000000e-01
3.712861939186840488e+00 8.550415748483970735e-02 2.500000000000000000e-01
3.714131588346495150e+00 1.139286332839687943e-01 3.333333333333333148e-01
3.715400814837873433e+00 1.138517990434774474e-01 3.333333333333333148e-01
3.716669618778227324e+00 1.137750405469037940e-01 3.333333333333333148e-01
3.717938000285430089e+00 1.136983577494135589e-01 3.333333333333333148e-01
3.719205959477354551e+00 1.136217506062949106e-01 3.333333333333333148e-01
3.720473496471873531e+00 1.135452190729582811e-01 3.333333333333333148e-01
3.721740611386858966e+00 1.134687631049359630e-01 3.333333333333333148e-01
3.723007304340185009e+00 1.133923826578819433e-01 3.333333333333333148e-01
3.724273575449723150e+00 1.133160776875715287e-01 3.333333333333333148e-01
3.725539424833347102e+00 1.132398481499010540e-01 3.333333333333333148e-01
3.726804852608936347e+00 1.131636940008858006e-01 3.333333333333333148e-01
3.728069858896255528e+00 1.130876151960523573e-01 3.333333333333333148e-01
3.729334443819422695e+00 1.130116116895848177e-01 3.333333333333333148e-01
3.730598607503168296e+00 1.129356834355753070e-01 3.333333333333333148e-01
3.731862350072221002e+00 1.128598303882394349e-01 3.333333333333333148e-01
3.733125671651310817e+00 1.127840525019156298e-01 3.333333333333333148e-01
3.734388572365165970e+00 1.127083497310653881e-01 3.333333333333333148e-01
3.735651052338516465e+00 1.126327220302724558e-01 3.333333333333333148e-01
3.736913111696091416e+00 1.125571693542428697e-01 3.333333333333333148e-01
3.738174750562620385e+00 1.124816916578045417e-01 3.333333333333333148e-01
3.739435969062837817e+00 1.124062888959053430e-01 3.333333333333333148e-01
3.740696767323282934e+00 1.123309610230220079e-01 3.333333333333333148e-01
3.741957145474709368e+00 1.122557079923107715e-01 3.333333333333333148e-01
3.743217103648472488e+00 1.121805297568366638e-01 3.333333333333333148e-01
3.744476641975925890e+00 1.121054262697888798e-01 3.333333333333333148e-01
3.745735760588423169e+00 1.120303974844803901e-01 3.333333333333333148e-01
3.746994459617318807e+00 1.119554433543475808e-01 3.333333333333333148e-01
3.748252739193965510e+00 1.118805638329501417e-01 3.333333333333333148e-01
3.749510599449717763e+00 1.118057588739706232e-01 3.333333333333333148e-01
3.750768040515930490e+00 1.117310284312142410e-01 3.333333333333333148e-01
3.752025062523961729e+00 1.116563724586070450e-01 3.333333333333333148e-01
3.753281665606894357e+00 1.115817909096211702e-01 3.333333333333333148e-01
3.754537849901889324e+00 1.115072837364307762e-01 3.333333333333333148e-01
3.755793615546697328e+00 1.114328508911194004e-01 3.333333333333333148e-01
3.757048962679066850e+00 1.113584923258954806e-01 3.333333333333333148e-01
3.758303891436748145e+00 1.112842079930916883e-01 3.333333333333333148e-01
3.759558401957487916e+00 1.112099978451649707e-01 3.333333333333333148e-01
3.760812494379039084e+00 1.111358618346958982e-01 3.333333333333333148e-01
3.762066168839147018e+00 1.110617999143888451e-01 3.333333333333333148e-01
3.763319425475564195e+00 1.109878120370711568e-01 3.333333333333333148e-01
3.764572264426042647e+00 1.109138981556919284e-01 3.333333333333333148e-01
3.765824685829982421e+00 1.108400582227634656e-01 3.333333333333333148e-01
3.767076689830725300e+00 1.107662921895225389e-01 3.333333333333333148e-01
3.768328276572190827e+00 1.106926000071162125e-01 3.333333333333333148e-01
3.769579446198295436e+00 1.106189816268168674e-01 3.333333333333333148e-01
3.770830198852957782e+00 1.105454370000217151e-01 3.333333333333333148e-01
3.772080534680095187e+00 1.104719660782526452e-01 3.333333333333333148e-01
3.773330453823626307e+00 1.103985688131558091e-01 3.333333333333333148e-01
3.774579956427468463e+00 1.103252451565014530e-01 3.333333333333333148e-01
3.775829042635539867e+00 1.102519950601835719e-01 3.333333333333333148e-01
3.777077712591762282e+00 1.101788184762183542e-01 3.333333333333333148e-01
3.778325966441627326e+00 1.101057153562020607e-01 3.333333333333333148e-01
3.779573804334435128e+00 1.100326856504783013e-01 3.333333333333333148e-01
3.780821226420048475e+00 1.099597293093017569e-01 3.333333333333333148e-01
3.782068232848328826e+00 1.098868462830527859e-01 3.333333333333333148e-01
3.783314823769140300e+00 1.098140365222370352e-01 3.333333333333333148e-01
3.784560999332344355e+00 1.097412999774852321e-01 3.333333333333333148e-01
3.785806759687804224e+00 1.096686365995527546e-01 3.333333333333333148e-01
3.787052104985382250e+00 1.095960463393194639e-01 3.333333333333333148e-01
3.788297035374940780e+00 1.095235291477893724e-01 3.333333333333333148e-01
3.789541551006346154e+00 1.094510849760892690e-01 3.333333333333333148e-01
3.790785652030961739e+00 1.093787137749423766e-01 3.333333333333333148e-01
3.792029338603821298e+00 1.093064154938425819e-01 3.333333333333333148e-01
3.793272610880513263e+00 1.092341900821955231e-01 3.333333333333333148e-01
3.794515469016622511e+00 1.091620374895328760e-01 3.333333333333333148e-01
3.795757913167735698e+00 1.090899576655118830e-01 3.333333333333333148e-01
3.796999943489437701e+00 1.090179505599151305e-01 3.333333333333333148e-01
3.798241560137316952e+00 1.089460161226501606e-01 3.333333333333333148e-01
3.799482763266957441e+00 1.088741543037494430e-01 3.333333333333333148e-01
3.800723553033946267e+00 1.088023650533697095e-01 3.333333333333333148e-01
3.801963929593872749e+00 1.087306483217909681e-01 3.333333333333333148e-01
3.803203893103750399e+00 1.086590040589059392e-01 3.333333333333333148e-01
3.804443443724133900e+00 1.085874322134012387e-01 3.333333333333333148e-01
3.805682581616114390e+00 1.085159327338761637e-01 3.333333333333333148e-01
3.806921306940783012e+00 1.084445055690561321e-01 3.333333333333333148e-01
3.808159619859232237e+00 1.083731506677923923e-01 3.333333333333333148e-01
3.809397520532551429e+00 1.083018679790618000e-01 3.333333333333333148e-01
3.810635009121834393e+00 1.082306574519663750e-01 3.333333333333333148e-01
3.811872085788170050e+00 1.081595190357330927e-01 3.333333333333333148e-01
3.813108750692651761e+00 1.080884526797136064e-01 3.333333333333333148e-01
3.814345003996373329e+00 1.080174583333830818e-01 3.333333333333333148e-01
3.815580845861782144e+00 1.079465359458453011e-01 3.333333333333333148e-01
3.816816276454737533e+00 1.078756854650214786e-01 3.333333333333333148e-01
3.818051295941621515e+00 1.078049068387463422e-01 3.333333333333333148e-01
3.819285904488813443e+00 1.077342000149808937e-01 3.333333333333333148e-01
3.820520102262696227e+00 1.076635649418121315e-01 3.333333333333333148e-01
3.821753889429650108e+00 1.075930015674525786e-01 3.333333333333333148e-01
3.822987266156057107e+00 1.075225098402402407e-01 3.333333333333333148e-01
3.824220232608297021e+00 1.074520897086381349e-01 3.333333333333333148e-01
3.825452788952753203e+00 1.073817411212340117e-01 3.333333333333333148e-01
3.826684935355807671e+00 1.073114640267394532e-01 3.333333333333333148e-01
3.827916671985132968e+00 1.072412583735101316e-01 3.333333333333333148e-01
3.829147999011677239e+00 1.071711241087429656e-01 3.333333333333333148e-01
3.830378916606900663e+00 1.071010611795492201e-01 3.333333333333333148e-01
3.831609424942259867e+00 1.070310695331665313e-01 3.333333333333333148e-01
3.832839524189215918e+00 1.069611491169583511e-01 3.333333333333333148e-01
3.834069214519227220e+00 1.068912998784139617e-01 3.333333333333333148e-01
3.835298496103752175e+00 1.068215217651479199e-01 3.333333333333333148e-01
3.836527369114249630e+00 1.067518147248999461e-01 3.333333333333333148e-01
3.837755833722178878e+00 1.066821787055345500e-01 3.333333333333333148e-01
3.838983890099000540e+00 1.066126136550400588e-01 3.333333333333333148e-01
3.840211538417398263e+00 1.065431195210642806e-01 3.333333333333333148e-01
3.841438778853202951e+00 1.064736962501201117e-01 3.333333333333333148e-01
3.842665611582742891e+00 1.064043437886357107e-01 3.333333333333333148e-01
3.843892036782344590e+00 1.063350620831654547e-01 3.333333333333333148e-01
3.845118054628335891e+00 1.062658510803896339e-01 3.333333333333333148e-01
3.846343665297042858e+00 1.061967107271142019e-01 3.333333333333333148e-01
3.847568868964794664e+00 1.061276409702703316e-01 3.333333333333333148e-01
3.848793665807917375e+00 1.060586417569143181e-01 3.333333333333333148e-01
3.850018056002738387e+00 1.059897130342272314e-01 3.333333333333333148e-01
3.851242039725586874e+00 1.059208547495139596e-01 3.333333333333333148e-01
3.852465617153951083e+00 1.058520668497537898e-01 3.333333333333333148e-01
3.853688788468339066e+00 1.057833492808151477e-01 3.333333333333333148e-01
3.854911553849740713e+00 1.057147019884826095e-01 3.333333333333333148e-01
3.856133913479145470e+00 1.056461249186669143e-01 3.333333333333333148e-01
3.857355867537542338e+00 1.055776180174044787e-01 3.333333333333333148e-01
3.858577416205922095e+00 1.055091812308572297e-01 3.333333333333333148e-01
3.859798559665274187e+00 1.054408145053122858e-01 3.333333333333333148e-01
3.861019298096587615e+00 1.053725177871816798e-01 3.333333333333333148e-01
3.862239631680852714e+00 1.053042910230020529e-01 3.333333333333333148e-01
3.863459560599074916e+00 1.052361341594276883e-01 3.333333333333333148e-01
3.864679085034710582e+00 1.051680471422306584e-01 3.333333333333333148e-01
3.865898205172871638e+00 1.051000299166193197e-01 3.333333333333333148e-01
3.867116921197917723e+00 1.050320824282331977e-01 3.333333333333333148e-01
3.868335233294208031e+00 1.049642046228371067e-01 3.333333333333333148e-01
3.869553143222179248e+00 1.048990571156259016e-01 3.333333333333333148e-01
3.870770830166256893e+00 1.048573599882958451e-01 3.333333333333333148e-01
3.871988416027447588e+00 1.048156771138149673e-01 3.333333333333333148e-01
3.873205900634967946e+00 1.047740084958892065e-01 3.333333333333333148e-01
3.874423283818235308e+00 1.047323541382129686e-01 3.333333333333333148e-01
3.875640565406850868e+00 1.046907140444693490e-01 3.333333333333333148e-01
3.876857745229838059e+00 1.046490882183372800e-01 3.333333333333333148e-01
3.878074823117241277e+00 1.046074766634763620e-01 3.333333333333333148e-01
3.879291798899825672e+00 1.045658793835295142e-01 3.333333333333333148e-01
3.880508672408358173e+00 1.045242963821299553e-01 3.333333333333333148e-01
3.881725443473604820e+00 1.044827276629015228e-01 3.333333333333333148e-01
3.882942111926330764e+00 1.044411732294583534e-01 3.333333333333333148e-01
3.884158677597304266e+00 1.043996330854052024e-01 3.333333333333333148e-01
3.885375140317289588e+00 1.043581072343372773e-01 3.333333333333333148e-01
3.886591499917054549e+00 1.043165956798403488e-01 3.333333333333333148e-01
3.887807756227364742e+00 1.042750984254907365e-01 3.333333333333333148e-01
3.889023909079385444e+00 1.042336154748520760e-01 3.333333333333333148e-01
3.890239958305495627e+00 1.041921468314656041e-01 3.333333333333333148e-01
3.891455903738302524e+00 1.041506924988603588e-01 3.333333333333333148e-01
3.892671745210412482e+00 1.041092524805560249e-01 3.333333333333333148e-01
3.893887482554432733e+00 1.040678267800631135e-01 3.333333333333333148e-01
3.895103115602969179e+00 1.040264154008829350e-01 3.333333333333333148e-01
3.896318644188630387e+00 1.039850183465075018e-01 3.333333333333333148e-01
3.897534068144021813e+00 1.039436356204198747e-01 3.333333333333333148e-01
3.898749387301752023e+00 1.039022672260937197e-01 3.333333333333333148e-01
3.899964601494426031e+00 1.038609131669938068e-01 3.333333333333333148e-01
3.901179710555048974e+00 1.038195734465718889e-01 3.333333333333333148e-01
3.902394714317835689e+00 1.037782480682563346e-01 3.333333333333333148e-01
3.903609612617239488e+00 1.037369370354631892e-01 3.333333333333333148e-01
3.904824405287709688e+00 1.036956403515995467e-01 3.333333333333333148e-01
3.906039092163699600e+00 1.036543580200635084e-01 3.333333333333333148e-01
3.907253673079658096e+00 1.036130900442444741e-01 3.333333333333333148e-01
3.908468147870037601e+00 1.035718364275227954e-01 3.333333333333333148e-01
3.909682516369287875e+00 1.035305971732700669e-01 3.333333333333333148e-01
3.910896778411861785e+00 1.034893722848490016e-01 3.333333333333333148e-01
3.912110933832208648e+00 1.034481617656135694e-01 3.333333333333333148e-01
3.913324982465171686e+00 1.034069656189047087e-01 3.333333333333333148e-01
3.914538924146811372e+00 1.033657838480387808e-01 3.333333333333333148e-01
3.915752758713425763e+00 1.033246164563198094e-01 3.333333333333333148e-01
3.916966486001313363e+00 1.032834634470431862e-01 3.333333333333333148e-01
3.918180105846772232e+00 1.032423248234957264e-01 3.333333333333333148e-01
3.919393618086100872e+00 1.032012005889556411e-01 3.333333333333333148e-01
3.920607022555598231e+00 1.031600907466925510e-01 3.333333333333333148e-01
3.921820319091561036e+00 1.031189952999676390e-01 3.333333333333333148e-01
3.923033507530288233e+00 1.030779142520335118e-01 3.333333333333333148e-01
3.924246587708077882e+00 1.030368476061342270e-01 3.333333333333333148e-01
3.925459559461615733e+00 1.029957953655008113e-01 3.333333333333333148e-01
3.926672422628807446e+00 1.029547575333386727e-01 3.333333333333333148e-01
3.927885177047801601e+00 1.029137341128406602e-01 3.333333333333333148e-01
3.929097822556746333e+00 1.028727251071914484e-01 3.333333333333333148e-01
3.930310358993789777e+00 1.028317305195673714e-01 3.333333333333333148e-01
3.931522786197080510e+00 1.027907503531365063e-01 3.333333333333333148e-01
3.932735104004767113e+00 1.027497846110586449e-01 3.333333333333333148e-01
3.933947312254995943e+00 1.027088332964854467e-01 3.333333333333333148e-01
3.935159410785917800e+00 1.026678964125602028e-01 3.333333333333333148e-01
3.936371399435679930e+00 1.026269739624181970e-01 3.333333333333333148e-01
3.937583278042811497e+00 1.025860659491813903e-01 3.333333333333333148e-01
3.938795046447068682e+00 1.025451723759450290e-01 3.333333333333333148e-01
3.940006704488451916e+00 1.025042932457918693e-01 3.333333333333333148e-01
3.941218252006962075e+00 1.024634285617967155e-01 3.333333333333333148e-01
3.942429688842600477e+00 1.024225783270263507e-01 3.333333333333333148e-01
3.943641014835366221e+00 1.023817425445396750e-01 3.333333333333333148e-01
3.944852229825261514e+00 1.023409212173875399e-01 3.333333333333333148e-01
3.946063333652286786e+00 1.023001143486128861e-01 3.333333333333333148e-01
3.947274326156443358e+00 1.022593219412508136e-01 3.333333333333333148e-01
3.948485207177730327e+00 1.022185439983285121e-01 3.333333333333333148e-01
3.949695976556527377e+00 1.021777805228598901e-01 3.333333333333333148e-01
3.950906634134439432e+00 1.021370315178309895e-01 3.333333333333333148e-01
3.952117179753322329e+00 1.020962969862153069e-01 3.333333333333333148e-01
3.953327613255031014e+00 1.020555769309787891e-01 3.333333333333333148e-01
3.954537934481421324e+00 1.020148713550795699e-01 3.333333333333333148e-01
3.955748143274349093e+00 1.019741802614681919e-01 3.333333333333333148e-01
3.956958239475670158e+00 1.019335036530874955e-01 3.333333333333333148e-01
3.958168222927238578e+00 1.018928415328727716e-01 3.333333333333333148e-01
3.959378093470911963e+00 1.018521939037515672e-01 3.333333333333333148e-01
3.960587850948543931e+00 1.018115607686440188e-01 3.333333333333333148e-01
3.961797495202363795e+00 1.017709421304568707e-01 3.333333333333333148e-01
3.963007026075829220e+00 1.017303379920678486e-01 3.333333333333333148e-01
3.964216443412653224e+00 1.016897483563421606e-01 3.333333333333333148e-01
3.965425747056547046e+00 1.016491732261377290e-01 3.333333333333333148e-01
3.966634936851223703e+00 1.016086126043049681e-01 3.333333333333333148e-01
3.967844012640394435e+00 1.015680664936870481e-01 3.333333333333333148e-01
3.969052974267772704e+00 1.015275348971196312e-01 3.333333333333333148e-01
3.970261821577070638e+00 1.014870178174311494e-01 3.333333333333333148e-01
3.971470554412000364e+00 1.014465152574427348e-01 3.333333333333333148e-01
3.972679172616273569e+00 1.014060272199681506e-01 3.333333333333333148e-01
3.973887676033971861e+00 1.013655537078078789e-01 3.333333333333333148e-01
3.975096064510405203e+00 1.013250947237323701e-01 3.333333333333333148e-01
3.976304337891146012e+00 1.012846502704994461e-01 3.333333333333333148e-01
3.977512496021765820e+00 1.012442203508597954e-01 3.333333333333333148e-01
3.978720538747833491e+00 1.012038049675570844e-01 3.333333333333333148e-01
3.979928465914920555e+00 1.011634041233279574e-01 3.333333333333333148e-01
3.981136277368598098e+00 1.011230178209018143e-01 3.333333333333333148e-01
3.982343972954436317e+00 1.010826460630012136e-01 3.333333333333333148e-01
3.983551552518006300e+00 1.010422888523415247e-01 3.333333333333333148e-01
3.984759015904879131e+00 1.010019461916312200e-01 3.333333333333333148e-01
3.985966362960987386e+00 1.009616180835654492e-01 3.333333333333333148e-01
3.987173593533499982e+00 1.009213045308081091e-01 3.333333333333333148e-01
3.988380707469847408e+00 1.008810055360105234e-01 3.333333333333333148e-01
3.989587704617459263e+00 1.008407211018172850e-01 3.333333333333333148e-01
3.990794584823768254e+00 1.008004512308660477e-01 3.333333333333333148e-01
3.992001347936203981e+00 1.007601959257877766e-01 3.333333333333333148e-01
3.993207993802196043e+00 1.007199551892066502e-01 3.333333333333333148e-01
3.994414522269176260e+00 1.006797290237400333e-01 3.333333333333333148e-01
3.995620933184575119e+00 1.006395174319986291e-01 3.333333333333333148e-01
3.996827226395823107e+00 1.005993204165863825e-01 3.333333333333333148e-01
3.998033401750708649e+00 1.005591379800939017e-01 3.333333333333333148e-01
3.999239459098256511e+00 1.005189701250795986e-01 3.333333333333333148e-01
4.000445398287758358e+00 1.004788168540891730e-01 3.333333333333333148e-01
4.001651219168506302e+00 1.004386781696618852e-01 3.333333333333333148e-01
4.002856921589793338e+00 1.003985540743303206e-01 3.333333333333333148e-01
4.004062505400908023e+00 1.003584445706207917e-01 3.333333333333333148e-01
4.005267970451145132e+00 1.003183496610528941e-01 3.333333333333333148e-01
4.006473316589793221e+00 1.002782693481398951e-01 3.333333333333333148e-01
4.007678543666146176e+00 1.002382036343885396e-01 3.333333333333333148e-01
4.008883651529495218e+00 1.001981525222991332e-01 3.333333333333333148e-01
4.010088640029484175e+00 1.001581160143587834e-01 3.333333333333333148e-01
4.011293509016994996e+00 1.001180941130211666e-01 3.333333333333333148e-01
4.012498258343184965e+00 1.000780868207272328e-01 3.333333333333333148e-01
4.013702887859205148e+00 1.000380941399118540e-01 3.333333333333333148e-01
4.014907397416209278e+00 9.999811607300353178e-02 3.333333333333333148e-01
4.016111786865350197e+00 9.995815262242456478e-02 3.333333333333333148e-01
4.017316056057782525e+00 9.991820379059102031e-02 3.333333333333333148e-01
4.018520204844658217e+00 9.987826957991287335e-02 3.333333333333333148e-01
4.019724233077133668e+00 9.983834999279377065e-02 3.333333333333333148e-01
4.020928140606359946e+00 9.979844503163137759e-02 3.333333333333333148e-01
4.022131927283840724e+00 9.975855469880981485e-02 3.333333333333333148e-01
4.023335592962316021e+00 9.971867899667921642e-02 3.333333333333333148e-01
4.024539137494802965e+00 9.967881792757667114e-02 3.333333333333333148e-01
4.025742560734316022e+00 9.963897149383346696e-02 3.333333333333333148e-01
4.026945862533871434e+00 9.959913969777481335e-02 3.333333333333333148e-01
4.028149042746485442e+00 9.955932254172003559e-02 3.333333333333333148e-01
4.029352101225176064e+00 9.951952002798243602e-02 3.333333333333333148e-01
4.030555037822955988e+00 9.947973215886957155e-02 3.333333333333333148e-01
4.031757852392844121e+00 9.943995893668292063e-02 3.333333333333333148e-01
4.032960544787855817e+00 9.940020036371817469e-02 3.333333333333333148e-01
4.034163114861351040e+00 9.936045644225766083e-02 3.333333333333333148e-01
4.035365562467926992e+00 9.932072717454862310e-02 3.333333333333333148e-01
4.036567887462465976e+00 9.928101256282517717e-02 3.333333333333333148e-01
4.037770089699845855e+00 9.924131260931592924e-02 3.333333333333333148e-01
4.038972169034944493e+00 9.920162731624368457e-02 3.333333333333333148e-01
4.040174125322640641e+00 9.916195668582565570e-02 3.333333333333333148e-01
4.041375958417814829e+00 9.912230072027325423e-02 3.333333333333333148e-01
4.042577668175346695e+00 9.908265942179241004e-02 3.333333333333333148e-01
4.043779254450112326e+00 9.904303279258332149e-02 3.333333333333333148e-01
4.044980717096993139e+00 9.900342083484060807e-02 3.333333333333333148e-01
4.046182055971206282e+00 9.896382355074560822e-02 3.333333333333333148e-01
4.047383270929210575e+00 9.892424094244353650e-02 3.333333333333333148e-01
4.048584361827746392e+00 9.888467301206650684e-02 3.333333333333333148e-01
4.049785328523556771e+00 9.884511976174124859e-02 3.333333333333333148e-01
4.050986170873382974e+00 9.880558119358902325e-02 3.333333333333333148e-01
4.052186888733967152e+00 9.876605730972573549e-02 3.333333333333333148e-01
4.053387481962053229e+00 9.872654811226183602e-02 3.333333333333333148e-01
4.054587950414379804e+00 9.868705360330254361e-02 3.333333333333333148e-01
4.055788293947690804e+00 9.864757378494752593e-02 3.333333333333333148e-01
4.056988512418729265e+00 9.860810865929116320e-02 3.333333333333333148e-01
4.058188605684568628e+00 9.856865822841474889e-02 3.333333333333333148e-01
4.059388573603527561e+00 9.852922249436228685e-02 3.333333333333333148e-01
4.060588416034208947e+00 9.848980145916473583e-02 3.333333333333333148e-01
4.061788132835219223e+00 9.845039512484780875e-02 3.333333333333333148e-01
4.062987723865163048e+00 9.841100349343212539e-02 3.333333333333333148e-01
4.064187188982644194e+00 9.837162656693318463e-02 3.333333333333333148e-01
4.065386528046269099e+00 9.833226434736125343e-02 3.333333333333333148e-01
4.066585740914639757e+00 9.829291683672163049e-02 3.333333333333333148e-01
4.067784827446364382e+00 9.825358403701438259e-02 3.333333333333333148e-01
4.068983787500044969e+00 9.821426595023460826e-02 3.333333333333333148e-01
