w  L  F   dF   ddF gamma2
3.729999999999999982e+00  2.540000000000000036e+00  7.993999999999999995e-01  -8.226999999999999869e-01  -2.553000000000000269e-01  -8.610999999999999766e-01
3.740000000000000213e+00  2.520000000000000018e+00  7.912000000000000144e-01  -8.252000000000000446e-01  -2.530000000000000027e-01  -8.610999999999999766e-01
3.750000000000000000e+00  2.500000000000000000e+00  7.829000000000000403e-01  -8.277999999999999803e-01  -2.506999999999999784e-01  -8.610999999999999766e-01
3.759999999999999787e+00  2.479999999999999982e+00  7.747000000000000552e-01  -8.303000000000000380e-01  -2.484999999999999987e-01  -8.610999999999999766e-01
3.770000000000000018e+00  2.459999999999999964e+00  7.662999999999999812e-01  -8.326999999999999957e-01  -2.462000000000000022e-01  -8.610999999999999766e-01
3.779999999999999805e+00  2.439999999999999947e+00  7.580000000000000071e-01  -8.352000000000000535e-01  -2.439999999999999947e-01  -8.610999999999999766e-01
3.790000000000000036e+00  2.419999999999999929e+00  7.496000000000000441e-01  -8.376000000000000112e-01  -2.417999999999999872e-01  -8.610999999999999766e-01
3.799999999999999822e+00  2.399999999999999911e+00  7.411999999999999700e-01  -8.399999999999999689e-01  -2.394999999999999907e-01  -8.610999999999999766e-01
3.810000000000000053e+00  2.379999999999999893e+00  7.328000000000000069e-01  -8.424000000000000377e-01  -2.373000000000000109e-01  -8.610999999999999766e-01
3.819999999999999840e+00  2.359999999999999876e+00  7.244000000000000439e-01  -8.447999999999999954e-01  -2.351000000000000034e-01  -8.610999999999999766e-01
3.830000000000000071e+00  2.339999999999999858e+00  7.158999999999999808e-01  -8.470999999999999641e-01  -2.328999999999999959e-01  -8.610999999999999766e-01
3.839999999999999858e+00  2.319999999999999840e+00  7.075000000000000178e-01  -8.494000000000000439e-01  -2.306999999999999884e-01  -8.610999999999999766e-01
3.850000000000000089e+00  2.299999999999999822e+00  6.988999999999999657e-01  -8.517000000000000126e-01  -2.285999999999999976e-01  -8.610999999999999766e-01
3.859999999999999876e+00  2.279999999999999805e+00  6.904000000000000137e-01  -8.539999999999999813e-01  -2.263999999999999901e-01  -8.610999999999999766e-01
3.870000000000000107e+00  2.259999999999999787e+00  6.818999999999999506e-01  -8.562999999999999501e-01  -2.242000000000000104e-01  -8.610999999999999766e-01
3.879999999999999893e+00  2.240000000000000213e+00  6.733000000000000096e-01  -8.585000000000000409e-01  -2.220999999999999919e-01  -8.610999999999999766e-01
3.890000000000000124e+00  2.220000000000000195e+00  6.646999999999999575e-01  -8.607000000000000206e-01  -2.199000000000000121e-01  -8.610999999999999766e-01
3.899999999999999911e+00  2.200000000000000178e+00  6.561000000000000165e-01  -8.629000000000000004e-01  -2.177999999999999936e-01  -8.610999999999999766e-01
3.910000000000000142e+00  2.180000000000000160e+00  6.473999999999999755e-01  -8.649999999999999911e-01  -2.157000000000000028e-01  -8.610999999999999766e-01
3.919999999999999929e+00  2.160000000000000142e+00  6.388000000000000345e-01  -8.671999999999999709e-01  -2.134999999999999953e-01  -8.610999999999999766e-01
3.930000000000000160e+00  2.140000000000000124e+00  6.300999999999999934e-01  -8.692999999999999616e-01  -2.114000000000000046e-01  -8.610999999999999766e-01
3.939999999999999947e+00  2.120000000000000107e+00  6.213999999999999524e-01  -8.713999999999999524e-01  -2.093000000000000138e-01  -8.610999999999999766e-01
3.950000000000000178e+00  2.100000000000000089e+00  6.127000000000000224e-01  -8.735000000000000542e-01  -2.071999999999999953e-01  -8.610999999999999766e-01
3.959999999999999964e+00  2.080000000000000071e+00  6.038999999999999924e-01  -8.756000000000000449e-01  -2.051000000000000045e-01  -8.610999999999999766e-01
3.970000000000000195e+00  2.060000000000000053e+00  5.951999999999999513e-01  -8.776000000000000467e-01  -2.031000000000000028e-01  -8.610999999999999766e-01
3.979999999999999982e+00  2.040000000000000036e+00  5.864000000000000323e-01  -8.796000000000000485e-01  -2.010000000000000120e-01  -8.610999999999999766e-01
3.990000000000000213e+00  2.020000000000000018e+00  5.776000000000000023e-01  -8.816000000000000503e-01  -1.988999999999999935e-01  -8.610999999999999766e-01
4.000000000000000000e+00  2.000000000000000000e+00  5.686999999999999833e-01  -8.836000000000000520e-01  -1.968999999999999917e-01  -8.610999999999999766e-01
4.009999999999999787e+00  1.979999999999999982e+00  5.598999999999999533e-01  -8.856000000000000538e-01  -1.948000000000000009e-01  -8.610999999999999766e-01
4.019999999999999574e+00  1.959999999999999964e+00  5.510000000000000453e-01  -8.874999999999999556e-01  -1.927999999999999992e-01  -8.610999999999999766e-01
4.030000000000000249e+00  1.939999999999999947e+00  5.421000000000000263e-01  -8.893999999999999684e-01  -1.907999999999999974e-01  -8.610999999999999766e-01
4.040000000000000036e+00  1.919999999999999929e+00  5.332000000000000073e-01  -8.912999999999999812e-01  -1.887000000000000066e-01  -8.610999999999999766e-01
4.049999999999999822e+00  1.899999999999999911e+00  5.242999999999999883e-01  -8.931999999999999940e-01  -1.867000000000000048e-01  -8.610999999999999766e-01
4.059999999999999609e+00  1.879999999999999893e+00  5.153999999999999693e-01  -8.951000000000000068e-01  -1.847000000000000031e-01  -8.610999999999999766e-01
4.070000000000000284e+00  1.860000000000000098e+00  5.063999999999999613e-01  -8.969000000000000306e-01  -1.827000000000000013e-01  -8.610999999999999766e-01
4.080000000000000071e+00  1.840000000000000080e+00  4.974000000000000088e-01  -8.987000000000000544e-01  -1.807999999999999885e-01  -8.610999999999999766e-01
4.089999999999999858e+00  1.820000000000000062e+00  4.884000000000000008e-01  -9.004999999999999671e-01  -1.787999999999999867e-01  -8.610999999999999766e-01
4.099999999999999645e+00  1.800000000000000044e+00  4.793999999999999928e-01  -9.022999999999999909e-01  -1.768000000000000127e-01  -8.610999999999999766e-01
4.110000000000000320e+00  1.780000000000000027e+00  4.703999999999999848e-01  -9.040000000000000258e-01  -1.748999999999999999e-01  -8.610999999999999766e-01
4.120000000000000107e+00  1.760000000000000009e+00  4.612999999999999878e-01  -9.058000000000000496e-01  -1.728999999999999981e-01  -8.610999999999999766e-01
4.129999999999999893e+00  1.739999999999999991e+00  4.522999999999999798e-01  -9.074999999999999734e-01  -1.710000000000000131e-01  -8.610999999999999766e-01
4.139999999999999680e+00  1.719999999999999973e+00  4.431999999999999829e-01  -9.092000000000000082e-01  -1.691000000000000003e-01  -8.610999999999999766e-01
4.150000000000000355e+00  1.699999999999999956e+00  4.340999999999999859e-01  -9.109000000000000430e-01  -1.670999999999999985e-01  -8.610999999999999766e-01
4.160000000000000142e+00  1.679999999999999938e+00  4.249999999999999889e-01  -9.124999999999999778e-01  -1.652000000000000135e-01  -8.610999999999999766e-01
4.169999999999999929e+00  1.659999999999999920e+00  4.158000000000000029e-01  -9.142000000000000126e-01  -1.633000000000000007e-01  -8.610999999999999766e-01
4.179999999999999716e+00  1.639999999999999902e+00  4.067000000000000060e-01  -9.157999999999999474e-01  -1.613999999999999879e-01  -8.610999999999999766e-01
4.190000000000000391e+00  1.620000000000000107e+00  3.975000000000000200e-01  -9.173999999999999932e-01  -1.595000000000000029e-01  -8.610999999999999766e-01
4.200000000000000178e+00  1.600000000000000089e+00  3.882999999999999785e-01  -9.190000000000000391e-01  -1.577000000000000068e-01  -8.610999999999999766e-01
4.209999999999999964e+00  1.580000000000000071e+00  3.790999999999999925e-01  -9.205999999999999739e-01  -1.557999999999999940e-01  -8.610999999999999766e-01
4.219999999999999751e+00  1.560000000000000053e+00  3.699000000000000066e-01  -9.221000000000000307e-01  -1.539000000000000090e-01  -8.610999999999999766e-01
4.230000000000000426e+00  1.540000000000000036e+00  3.607000000000000206e-01  -9.235999999999999766e-01  -1.521000000000000130e-01  -8.610999999999999766e-01
4.240000000000000213e+00  1.520000000000000018e+00  3.514999999999999791e-01  -9.252000000000000224e-01  -1.502999999999999892e-01  -8.610999999999999766e-01
4.250000000000000000e+00  1.500000000000000000e+00  3.422000000000000042e-01  -9.266999999999999682e-01  -1.484000000000000041e-01  -8.610999999999999766e-01
4.259999999999999787e+00  1.479999999999999982e+00  3.328999999999999737e-01  -9.281000000000000361e-01  -1.466000000000000081e-01  -8.610999999999999766e-01
4.269999999999999574e+00  1.459999999999999964e+00  3.235999999999999988e-01  -9.295999999999999819e-01  -1.448000000000000120e-01  -8.610999999999999766e-01
4.280000000000000249e+00  1.439999999999999947e+00  3.143000000000000238e-01  -9.310000000000000497e-01  -1.429999999999999882e-01  -8.610999999999999766e-01
4.290000000000000036e+00  1.419999999999999929e+00  3.049999999999999933e-01  -9.324000000000000066e-01  -1.411999999999999922e-01  -8.610999999999999766e-01
4.299999999999999822e+00  1.399999999999999911e+00  2.957000000000000184e-01  -9.337999999999999634e-01  -1.393999999999999961e-01  -8.610999999999999766e-01
4.309999999999999609e+00  1.379999999999999893e+00  2.862999999999999989e-01  -9.352000000000000313e-01  -1.376999999999999891e-01  -8.610999999999999766e-01
4.320000000000000284e+00  1.360000000000000098e+00  2.770000000000000240e-01  -9.365999999999999881e-01  -1.358999999999999930e-01  -8.610999999999999766e-01
4.330000000000000071e+00  1.340000000000000080e+00  2.676000000000000045e-01  -9.379999999999999449e-01  -1.340999999999999970e-01  -8.610999999999999766e-01
4.339999999999999858e+00  1.320000000000000062e+00  2.581999999999999851e-01  -9.393000000000000238e-01  -1.323999999999999899e-01  -8.610999999999999766e-01
4.349999999999999645e+00  1.300000000000000044e+00  2.487999999999999934e-01  -9.405999999999999917e-01  -1.307000000000000106e-01  -8.610999999999999766e-01
4.360000000000000320e+00  1.280000000000000027e+00  2.394000000000000017e-01  -9.418999999999999595e-01  -1.288999999999999868e-01  -8.610999999999999766e-01
4.370000000000000107e+00  1.260000000000000009e+00  2.300000000000000100e-01  -9.432000000000000384e-01  -1.272000000000000075e-01  -8.610999999999999766e-01
4.379999999999999893e+00  1.239999999999999991e+00  2.205000000000000016e-01  -9.444000000000000172e-01  -1.255000000000000004e-01  -8.610999999999999766e-01
4.389999999999999680e+00  1.219999999999999973e+00  2.111000000000000099e-01  -9.456999999999999851e-01  -1.237999999999999934e-01  -8.610999999999999766e-01
4.400000000000000355e+00  1.199999999999999956e+00  2.016000000000000014e-01  -9.468999999999999639e-01  -1.221000000000000002e-01  -8.610999999999999766e-01
4.410000000000000142e+00  1.179999999999999938e+00  1.922000000000000097e-01  -9.481000000000000538e-01  -1.203999999999999931e-01  -8.610999999999999766e-01
4.419999999999999929e+00  1.159999999999999920e+00  1.827000000000000013e-01  -9.493000000000000327e-01  -1.188000000000000028e-01  -8.610999999999999766e-01
4.429999999999999716e+00  1.139999999999999902e+00  1.731999999999999929e-01  -9.505000000000000115e-01  -1.170999999999999958e-01  -8.610999999999999766e-01
4.440000000000000391e+00  1.120000000000000107e+00  1.637000000000000122e-01  -9.516999999999999904e-01  -1.155000000000000054e-01  -8.610999999999999766e-01
4.450000000000000178e+00  1.100000000000000089e+00  1.540999999999999870e-01  -9.527999999999999803e-01  -1.137999999999999984e-01  -8.610999999999999766e-01
4.459999999999999964e+00  1.080000000000000071e+00  1.446000000000000063e-01  -9.538999999999999702e-01  -1.121999999999999942e-01  -8.610999999999999766e-01
4.469999999999999751e+00  1.060000000000000053e+00  1.350999999999999979e-01  -9.550999999999999490e-01  -1.106000000000000039e-01  -8.610999999999999766e-01
4.480000000000000426e+00  1.040000000000000036e+00  1.255000000000000004e-01  -9.562000000000000499e-01  -1.088999999999999968e-01  -8.610999999999999766e-01
4.490000000000000213e+00  1.020000000000000018e+00  1.159000000000000030e-01  -9.572000000000000508e-01  -1.073000000000000065e-01  -8.610999999999999766e-01
4.500000000000000000e+00  1.000000000000000000e+00  1.063999999999999946e-01  -9.583000000000000407e-01  -1.057000000000000023e-01  -8.610999999999999766e-01
4.509999999999999787e+00  9.799999999999999822e-01  9.679999999999999716e-02  -9.594000000000000306e-01  -1.042000000000000010e-01  -8.610999999999999766e-01
4.519999999999999574e+00  9.599999999999999645e-01  8.719999999999999973e-02  -9.604000000000000314e-01  -1.025999999999999968e-01  -8.610999999999999766e-01
4.530000000000000249e+00  9.399999999999999467e-01  7.760000000000000231e-02  -9.614000000000000323e-01  -1.010000000000000064e-01  -8.610999999999999766e-01
4.540000000000000036e+00  9.200000000000000400e-01  6.790000000000000202e-02  -9.624000000000000332e-01  -9.940000000000000224e-02  -8.610999999999999766e-01
4.549999999999999822e+00  9.000000000000000222e-01  5.829999999999999766e-02  -9.634000000000000341e-01  -9.790000000000000091e-02  -8.610999999999999766e-01
4.559999999999999609e+00  8.800000000000000044e-01  4.870000000000000023e-02  -9.644000000000000350e-01  -9.639999999999999958e-02  -8.610999999999999766e-01
4.570000000000000284e+00  8.599999999999999867e-01  3.899999999999999994e-02  -9.653000000000000469e-01  -9.479999999999999538e-02  -8.610999999999999766e-01
4.580000000000000071e+00  8.399999999999999689e-01  2.939999999999999905e-02  -9.663000000000000478e-01  -9.329999999999999405e-02  -8.610999999999999766e-01
4.589999999999999858e+00  8.199999999999999512e-01  1.969999999999999876e-02  -9.671999999999999487e-01  -9.180000000000000659e-02  -8.610999999999999766e-01
4.599999999999999645e+00  8.000000000000000444e-01  1.000000000000000021e-02  -9.680999999999999606e-01  -9.030000000000000526e-02  -8.610999999999999766e-01
4.610000000000000320e+00  7.800000000000000266e-01  2.999999999999999737e-04  -9.689999999999999725e-01  -8.880000000000000393e-02  -8.610999999999999766e-01
4.620000000000000107e+00  7.600000000000000089e-01  -9.400000000000000369e-03  -9.698999999999999844e-01  -8.730000000000000260e-02  -8.610999999999999766e-01
4.629999999999999893e+00  7.399999999999999911e-01  -1.909999999999999892e-02  -9.707000000000000073e-01  -8.580000000000000127e-02  -8.610999999999999766e-01
4.639999999999999680e+00  7.199999999999999734e-01  -2.879999999999999921e-02  -9.716000000000000192e-01  -8.440000000000000280e-02  -8.610999999999999766e-01
4.650000000000000355e+00  6.999999999999999556e-01  -3.849999999999999950e-02  -9.724000000000000421e-01  -8.290000000000000147e-02  -8.610999999999999766e-01
4.660000000000000142e+00  6.800000000000000488e-01  -4.819999999999999979e-02  -9.731999999999999540e-01  -8.150000000000000300e-02  -8.610999999999999766e-01
4.669999999999999929e+00  6.600000000000000311e-01  -5.800000000000000294e-02  -9.740999999999999659e-01  -8.000000000000000167e-02  -8.610999999999999766e-01
4.679999999999999716e+00  6.400000000000000133e-01  -6.769999999999999629e-02  -9.747999999999999998e-01  -7.860000000000000320e-02  -8.610999999999999766e-01
4.690000000000000391e+00  6.199999999999999956e-01  -7.739999999999999658e-02  -9.756000000000000227e-01  -7.720000000000000473e-02  -8.610999999999999766e-01
4.700000000000000178e+00  5.999999999999999778e-01  -8.719999999999999973e-02  -9.764000000000000457e-01  -7.580000000000000626e-02  -8.610999999999999766e-01
4.709999999999999964e+00  5.799999999999999600e-01  -9.700000000000000289e-02  -9.770999999999999686e-01  -7.439999999999999392e-02  -8.610999999999999766e-01
4.719999999999999751e+00  5.600000000000000533e-01  -1.068000000000000060e-01  -9.778999999999999915e-01  -7.299999999999999545e-02  -8.610999999999999766e-01
4.730000000000000426e+00  5.400000000000000355e-01  -1.165000000000000063e-01  -9.786000000000000254e-01  -7.159999999999999698e-02  -8.610999999999999766e-01
4.740000000000000213e+00  5.200000000000000178e-01  -1.262999999999999956e-01  -9.792999999999999483e-01  -7.019999999999999851e-02  -8.610999999999999766e-01
4.750000000000000000e+00  5.000000000000000000e-01  -1.360999999999999988e-01  -9.799999999999999822e-01  -6.880000000000000004e-02  -8.610999999999999766e-01
4.759999999999999787e+00  4.799999999999999822e-01  -1.459000000000000019e-01  -9.807000000000000162e-01  -6.750000000000000444e-02  -8.610999999999999766e-01
4.769999999999999574e+00  4.600000000000000200e-01  -1.557000000000000051e-01  -9.814000000000000501e-01  -6.610000000000000597e-02  -8.610999999999999766e-01
4.780000000000000249e+00  4.400000000000000022e-01  -1.655999999999999972e-01  -9.819999999999999840e-01  -6.479999999999999649e-02  -8.610999999999999766e-01
4.790000000000000036e+00  4.199999999999999845e-01  -1.754000000000000004e-01  -9.827000000000000179e-01  -6.350000000000000089e-02  -8.610999999999999766e-01
4.799999999999999822e+00  4.000000000000000222e-01  -1.852000000000000035e-01  -9.832999999999999519e-01  -6.210000000000000242e-02  -8.610999999999999766e-01
4.809999999999999609e+00  3.800000000000000044e-01  -1.950000000000000067e-01  -9.838999999999999968e-01  -6.079999999999999988e-02  -8.610999999999999766e-01
4.820000000000000284e+00  3.599999999999999867e-01  -2.048999999999999988e-01  -9.845000000000000417e-01  -5.949999999999999734e-02  -8.610999999999999766e-01
4.830000000000000071e+00  3.400000000000000244e-01  -2.147000000000000020e-01  -9.850999999999999757e-01  -5.820000000000000173e-02  -8.610999999999999766e-01
4.839999999999999858e+00  3.200000000000000067e-01  -2.245999999999999941e-01  -9.857000000000000206e-01  -5.689999999999999919e-02  -8.610999999999999766e-01
4.849999999999999645e+00  2.999999999999999889e-01  -2.343999999999999972e-01  -9.861999999999999655e-01  -5.569999999999999951e-02  -8.610999999999999766e-01
4.860000000000000320e+00  2.800000000000000266e-01  -2.442999999999999894e-01  -9.868000000000000105e-01  -5.439999999999999697e-02  -8.610999999999999766e-01
4.870000000000000107e+00  2.600000000000000089e-01  -2.541999999999999815e-01  -9.872999999999999554e-01  -5.310000000000000137e-02  -8.610999999999999766e-01
4.879999999999999893e+00  2.399999999999999911e-01  -2.641000000000000014e-01  -9.878000000000000114e-01  -5.190000000000000169e-02  -8.610999999999999766e-01
4.889999999999999680e+00  2.200000000000000011e-01  -2.738999999999999768e-01  -9.883999999999999453e-01  -5.070000000000000201e-02  -8.610999999999999766e-01
4.900000000000000355e+00  2.000000000000000111e-01  -2.837999999999999967e-01  -9.889000000000000012e-01  -4.939999999999999947e-02  -8.610999999999999766e-01
4.910000000000000142e+00  1.799999999999999933e-01  -2.937000000000000166e-01  -9.892999999999999572e-01  -4.819999999999999979e-02  -8.610999999999999766e-01
4.919999999999999929e+00  1.600000000000000033e-01  -3.035999999999999810e-01  -9.898000000000000131e-01  -4.700000000000000011e-02  -8.610999999999999766e-01
4.929999999999999716e+00  1.400000000000000133e-01  -3.135000000000000009e-01  -9.902999999999999581e-01  -4.580000000000000043e-02  -8.610999999999999766e-01
4.940000000000000391e+00  1.199999999999999956e-01  -3.234000000000000208e-01  -9.907000000000000250e-01  -4.460000000000000075e-02  -8.610999999999999766e-01
4.950000000000000178e+00  1.000000000000000056e-01  -3.332999999999999852e-01  -9.911999999999999700e-01  -4.340000000000000108e-02  -8.610999999999999766e-01
4.959999999999999964e+00  8.000000000000000167e-02  -3.432000000000000051e-01  -9.916000000000000369e-01  -4.220000000000000140e-02  -8.610999999999999766e-01
4.969999999999999751e+00  5.999999999999999778e-02  -3.532000000000000139e-01  -9.919999999999999929e-01  -4.100000000000000172e-02  -8.610999999999999766e-01
4.980000000000000426e+00  4.000000000000000083e-02  -3.630999999999999783e-01  -9.923999999999999488e-01  -3.989999999999999797e-02  -8.610999999999999766e-01
4.990000000000000213e+00  2.000000000000000042e-02  -3.729999999999999982e-01  -9.928000000000000158e-01  -3.869999999999999829e-02  -8.610999999999999766e-01
5.000000000000000000e+00  0.000000000000000000e+00  -3.829000000000000181e-01  -9.931999999999999718e-01  -3.760000000000000148e-02  -8.610999999999999766e-01
5.009999999999999787e+00  -2.000000000000000042e-02  -3.929000000000000270e-01  -9.936000000000000387e-01  -3.640000000000000180e-02  -8.610999999999999766e-01
5.019999999999999574e+00  -4.000000000000000083e-02  -4.027999999999999914e-01  -9.939000000000000057e-01  -3.529999999999999805e-02  -8.610999999999999766e-01
5.030000000000000249e+00  -5.999999999999999778e-02  -4.127000000000000113e-01  -9.942999999999999616e-01  -3.420000000000000123e-02  -8.610999999999999766e-01
5.040000000000000036e+00  -8.000000000000000167e-02  -4.227000000000000202e-01  -9.946000000000000396e-01  -3.309999999999999748e-02  -8.610999999999999766e-01
5.049999999999999822e+00  -1.000000000000000056e-01  -4.325999999999999845e-01  -9.949000000000000066e-01  -3.200000000000000067e-02  -8.610999999999999766e-01
5.059999999999999609e+00  -1.199999999999999956e-01  -4.425999999999999934e-01  -9.951999999999999735e-01  -3.090000000000000038e-02  -8.610999999999999766e-01
5.070000000000000284e+00  -1.400000000000000133e-01  -4.525000000000000133e-01  -9.956000000000000405e-01  -2.980000000000000010e-02  -8.610999999999999766e-01
5.080000000000000071e+00  -1.600000000000000033e-01  -4.625000000000000222e-01  -9.958000000000000185e-01  -2.869999999999999982e-02  -8.610999999999999766e-01
5.089999999999999858e+00  -1.799999999999999933e-01  -4.724999999999999756e-01  -9.960999999999999854e-01  -2.769999999999999893e-02  -8.610999999999999766e-01
5.099999999999999645e+00  -2.000000000000000111e-01  -4.823999999999999955e-01  -9.963999999999999524e-01  -2.659999999999999865e-02  -8.610999999999999766e-01
5.110000000000000320e+00  -2.200000000000000011e-01  -4.924000000000000044e-01  -9.967000000000000304e-01  -2.549999999999999836e-02  -8.610999999999999766e-01
5.120000000000000107e+00  -2.399999999999999911e-01  -5.023999999999999577e-01  -9.969000000000000083e-01  -2.450000000000000094e-02  -8.610999999999999766e-01
5.129999999999999893e+00  -2.600000000000000089e-01  -5.122999999999999776e-01  -9.970999999999999863e-01  -2.350000000000000006e-02  -8.610999999999999766e-01
5.139999999999999680e+00  -2.800000000000000266e-01  -5.222999999999999865e-01  -9.973999999999999533e-01  -2.239999999999999977e-02  -8.610999999999999766e-01
5.150000000000000355e+00  -2.999999999999999889e-01  -5.322999999999999954e-01  -9.976000000000000423e-01  -2.139999999999999888e-02  -8.610999999999999766e-01
5.160000000000000142e+00  -3.200000000000000067e-01  -5.422000000000000153e-01  -9.978000000000000203e-01  -2.040000000000000147e-02  -8.610999999999999766e-01
5.169999999999999929e+00  -3.400000000000000244e-01  -5.522000000000000242e-01  -9.979999999999999982e-01  -1.940000000000000058e-02  -8.610999999999999766e-01
5.179999999999999716e+00  -3.599999999999999867e-01  -5.622000000000000330e-01  -9.981999999999999762e-01  -1.839999999999999969e-02  -8.610999999999999766e-01
5.190000000000000391e+00  -3.800000000000000044e-01  -5.722000000000000419e-01  -9.983999999999999542e-01  -1.739999999999999880e-02  -8.610999999999999766e-01
5.200000000000000178e+00  -4.000000000000000222e-01  -5.822000000000000508e-01  -9.985000000000000542e-01  -1.640000000000000138e-02  -8.610999999999999766e-01
5.209999999999999964e+00  -4.199999999999999845e-01  -5.921999999999999487e-01  -9.987000000000000322e-01  -1.549999999999999989e-02  -8.610999999999999766e-01
5.219999999999999751e+00  -4.400000000000000022e-01  -6.021999999999999575e-01  -9.989000000000000101e-01  -1.450000000000000074e-02  -8.610999999999999766e-01
5.230000000000000426e+00  -4.600000000000000200e-01  -6.120999999999999774e-01  -9.989999999999999991e-01  -1.359999999999999924e-02  -8.610999999999999766e-01
5.240000000000000213e+00  -4.799999999999999822e-01  -6.220999999999999863e-01  -9.990999999999999881e-01  -1.260000000000000009e-02  -8.610999999999999766e-01
5.250000000000000000e+00  -5.000000000000000000e-01  -6.320999999999999952e-01  -9.991999999999999771e-01  -1.170000000000000033e-02  -8.610999999999999766e-01
5.259999999999999787e+00  -5.200000000000000178e-01  -6.421000000000000041e-01  -9.993999999999999551e-01  -1.069999999999999944e-02  -8.610999999999999766e-01
5.269999999999999574e+00  -5.400000000000000355e-01  -6.521000000000000130e-01  -9.995000000000000551e-01  -9.799999999999999684e-03  -8.610999999999999766e-01
5.280000000000000249e+00  -5.600000000000000533e-01  -6.621000000000000218e-01  -9.996000000000000441e-01  -8.899999999999999925e-03  -8.610999999999999766e-01
5.290000000000000036e+00  -5.799999999999999600e-01  -6.721000000000000307e-01  -9.996000000000000441e-01  -8.000000000000000167e-03  -8.610999999999999766e-01
5.299999999999999822e+00  -5.999999999999999778e-01  -6.821000000000000396e-01  -9.997000000000000330e-01  -7.100000000000000408e-03  -8.610999999999999766e-01
5.309999999999999609e+00  -6.199999999999999956e-01  -6.921000000000000485e-01  -9.998000000000000220e-01  -6.199999999999999782e-03  -8.610999999999999766e-01
5.320000000000000284e+00  -6.400000000000000133e-01  -7.020999999999999464e-01  -9.998000000000000220e-01  -5.300000000000000024e-03  -8.610999999999999766e-01
5.330000000000000071e+00  -6.600000000000000311e-01  -7.120999999999999552e-01  -9.999000000000000110e-01  -4.400000000000000265e-03  -8.610999999999999766e-01
5.339999999999999858e+00  -6.800000000000000488e-01  -7.220999999999999641e-01  -9.999000000000000110e-01  -3.599999999999999901e-03  -8.610999999999999766e-01
5.349999999999999645e+00  -6.999999999999999556e-01  -7.320999999999999730e-01  -1.000000000000000000e+00  -2.700000000000000143e-03  -8.610999999999999766e-01
5.360000000000000320e+00  -7.199999999999999734e-01  -7.420999999999999819e-01  -1.000000000000000000e+00  -1.899999999999999996e-03  -8.610999999999999766e-01
5.370000000000000107e+00  -7.399999999999999911e-01  -7.520999999999999908e-01  -1.000000000000000000e+00  -1.000000000000000021e-03  -8.610999999999999766e-01
5.379999999999999893e+00  -7.600000000000000089e-01  -7.620999999999999996e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.389999999999999680e+00  -7.800000000000000266e-01  -7.721000000000000085e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.400000000000000355e+00  -8.000000000000000444e-01  -7.821000000000000174e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.410000000000000142e+00  -8.199999999999999512e-01  -7.921000000000000263e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.419999999999999929e+00  -8.399999999999999689e-01  -8.021000000000000352e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.429999999999999716e+00  -8.599999999999999867e-01  -8.121000000000000441e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.440000000000000391e+00  -8.800000000000000044e-01  -8.221000000000000529e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.450000000000000178e+00  -9.000000000000000222e-01  -8.320999999999999508e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.459999999999999964e+00  -9.200000000000000400e-01  -8.420999999999999597e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.469999999999999751e+00  -9.399999999999999467e-01  -8.520999999999999686e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.480000000000000426e+00  -9.599999999999999645e-01  -8.620999999999999774e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.490000000000000213e+00  -9.799999999999999822e-01  -8.720999999999999863e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.500000000000000000e+00  -1.000000000000000000e+00  -8.820999999999999952e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.509999999999999787e+00  -1.020000000000000018e+00  -8.921000000000000041e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.519999999999999574e+00  -1.040000000000000036e+00  -9.021000000000000130e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.530000000000000249e+00  -1.060000000000000053e+00  -9.121000000000000218e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.540000000000000036e+00  -1.080000000000000071e+00  -9.221000000000000307e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.549999999999999822e+00  -1.100000000000000089e+00  -9.321000000000000396e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
5.559999999999999609e+00  -1.120000000000000107e+00  -9.421000000000000485e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -8.610999999999999766e-01
