w  L  F   dF   ddF gamma2
3.729999999999999982e+00  2.540000000000000036e+00  2.294500000000000206e+00  -9.931999999999999718e-01  -5.929999999999999855e-02  -4.000000000000000000e+00
3.740000000000000213e+00  2.520000000000000018e+00  2.284499999999999975e+00  -9.938000000000000167e-01  -5.639999999999999875e-02  -4.000000000000000000e+00
3.750000000000000000e+00  2.500000000000000000e+00  2.274599999999999955e+00  -9.942999999999999616e-01  -5.360000000000000181e-02  -4.000000000000000000e+00
3.759999999999999787e+00  2.479999999999999982e+00  2.264699999999999935e+00  -9.948000000000000176e-01  -5.079999999999999793e-02  -4.000000000000000000e+00
3.770000000000000018e+00  2.459999999999999964e+00  2.254700000000000149e+00  -9.952999999999999625e-01  -4.809999999999999692e-02  -4.000000000000000000e+00
3.779999999999999805e+00  2.439999999999999947e+00  2.244699999999999918e+00  -9.958000000000000185e-01  -4.540000000000000285e-02  -4.000000000000000000e+00
3.790000000000000036e+00  2.419999999999999929e+00  2.234799999999999898e+00  -9.961999999999999744e-01  -4.279999999999999777e-02  -4.000000000000000000e+00
3.799999999999999822e+00  2.399999999999999911e+00  2.224800000000000111e+00  -9.966000000000000414e-01  -4.009999999999999676e-02  -4.000000000000000000e+00
3.810000000000000053e+00  2.379999999999999893e+00  2.214900000000000091e+00  -9.969999999999999973e-01  -3.749999999999999861e-02  -4.000000000000000000e+00
3.819999999999999840e+00  2.359999999999999876e+00  2.204899999999999860e+00  -9.973999999999999533e-01  -3.500000000000000333e-02  -4.000000000000000000e+00
3.830000000000000071e+00  2.339999999999999858e+00  2.194900000000000073e+00  -9.977000000000000313e-01  -3.250000000000000111e-02  -4.000000000000000000e+00
3.839999999999999858e+00  2.319999999999999840e+00  2.184899999999999842e+00  -9.979999999999999982e-01  -2.999999999999999889e-02  -4.000000000000000000e+00
3.850000000000000089e+00  2.299999999999999822e+00  2.174900000000000055e+00  -9.982999999999999652e-01  -2.759999999999999953e-02  -4.000000000000000000e+00
3.859999999999999876e+00  2.279999999999999805e+00  2.165000000000000036e+00  -9.986000000000000432e-01  -2.520000000000000018e-02  -4.000000000000000000e+00
3.870000000000000107e+00  2.259999999999999787e+00  2.154999999999999805e+00  -9.988000000000000211e-01  -2.280000000000000082e-02  -4.000000000000000000e+00
3.879999999999999893e+00  2.240000000000000213e+00  2.145000000000000018e+00  -9.990999999999999881e-01  -2.050000000000000086e-02  -4.000000000000000000e+00
3.890000000000000124e+00  2.220000000000000195e+00  2.134999999999999787e+00  -9.991999999999999771e-01  -1.820000000000000090e-02  -4.000000000000000000e+00
3.899999999999999911e+00  2.200000000000000178e+00  2.125000000000000000e+00  -9.993999999999999551e-01  -1.590000000000000094e-02  -4.000000000000000000e+00
3.910000000000000142e+00  2.180000000000000160e+00  2.115000000000000213e+00  -9.996000000000000441e-01  -1.370000000000000037e-02  -4.000000000000000000e+00
3.919999999999999929e+00  2.160000000000000142e+00  2.104999999999999982e+00  -9.997000000000000330e-01  -1.149999999999999981e-02  -4.000000000000000000e+00
3.930000000000000160e+00  2.140000000000000124e+00  2.095000000000000195e+00  -9.998000000000000220e-01  -9.299999999999999239e-03  -4.000000000000000000e+00
3.939999999999999947e+00  2.120000000000000107e+00  2.084999999999999964e+00  -9.999000000000000110e-01  -7.199999999999999803e-03  -4.000000000000000000e+00
3.950000000000000178e+00  2.100000000000000089e+00  2.075000000000000178e+00  -9.999000000000000110e-01  -5.100000000000000366e-03  -4.000000000000000000e+00
3.959999999999999964e+00  2.080000000000000071e+00  2.064999999999999947e+00  -1.000000000000000000e+00  -3.000000000000000062e-03  -4.000000000000000000e+00
3.970000000000000195e+00  2.060000000000000053e+00  2.055000000000000160e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
3.979999999999999982e+00  2.040000000000000036e+00  2.044999999999999929e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
3.990000000000000213e+00  2.020000000000000018e+00  2.035000000000000142e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.000000000000000000e+00  2.000000000000000000e+00  2.024999999999999911e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.009999999999999787e+00  1.979999999999999982e+00  2.015000000000000124e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.019999999999999574e+00  1.959999999999999964e+00  2.004999999999999893e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.030000000000000249e+00  1.939999999999999947e+00  1.995000000000000107e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.040000000000000036e+00  1.919999999999999929e+00  1.985000000000000098e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.049999999999999822e+00  1.899999999999999911e+00  1.975000000000000089e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.059999999999999609e+00  1.879999999999999893e+00  1.965000000000000080e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.070000000000000284e+00  1.860000000000000098e+00  1.955000000000000071e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.080000000000000071e+00  1.840000000000000080e+00  1.945000000000000062e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.089999999999999858e+00  1.820000000000000062e+00  1.935000000000000053e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.099999999999999645e+00  1.800000000000000044e+00  1.925000000000000044e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.110000000000000320e+00  1.780000000000000027e+00  1.915000000000000036e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.120000000000000107e+00  1.760000000000000009e+00  1.905000000000000027e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.129999999999999893e+00  1.739999999999999991e+00  1.895000000000000018e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.139999999999999680e+00  1.719999999999999973e+00  1.885000000000000009e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.150000000000000355e+00  1.699999999999999956e+00  1.875000000000000000e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.160000000000000142e+00  1.679999999999999938e+00  1.864999999999999991e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.169999999999999929e+00  1.659999999999999920e+00  1.854999999999999982e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.179999999999999716e+00  1.639999999999999902e+00  1.844999999999999973e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.190000000000000391e+00  1.620000000000000107e+00  1.834999999999999964e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.200000000000000178e+00  1.600000000000000089e+00  1.824999999999999956e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.209999999999999964e+00  1.580000000000000071e+00  1.814999999999999947e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.219999999999999751e+00  1.560000000000000053e+00  1.804999999999999938e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.230000000000000426e+00  1.540000000000000036e+00  1.794999999999999929e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.240000000000000213e+00  1.520000000000000018e+00  1.784999999999999920e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.250000000000000000e+00  1.500000000000000000e+00  1.774999999999999911e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.259999999999999787e+00  1.479999999999999982e+00  1.764999999999999902e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.269999999999999574e+00  1.459999999999999964e+00  1.754999999999999893e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.280000000000000249e+00  1.439999999999999947e+00  1.745000000000000107e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.290000000000000036e+00  1.419999999999999929e+00  1.735000000000000098e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.299999999999999822e+00  1.399999999999999911e+00  1.725000000000000089e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.309999999999999609e+00  1.379999999999999893e+00  1.715000000000000080e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.320000000000000284e+00  1.360000000000000098e+00  1.705000000000000071e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.330000000000000071e+00  1.340000000000000080e+00  1.695000000000000062e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.339999999999999858e+00  1.320000000000000062e+00  1.685000000000000053e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.349999999999999645e+00  1.300000000000000044e+00  1.675000000000000044e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.360000000000000320e+00  1.280000000000000027e+00  1.665000000000000036e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.370000000000000107e+00  1.260000000000000009e+00  1.655000000000000027e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.379999999999999893e+00  1.239999999999999991e+00  1.645000000000000018e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.389999999999999680e+00  1.219999999999999973e+00  1.635000000000000009e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.400000000000000355e+00  1.199999999999999956e+00  1.625000000000000000e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.410000000000000142e+00  1.179999999999999938e+00  1.614999999999999991e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.419999999999999929e+00  1.159999999999999920e+00  1.604999999999999982e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.429999999999999716e+00  1.139999999999999902e+00  1.594999999999999973e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.440000000000000391e+00  1.120000000000000107e+00  1.584999999999999964e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.450000000000000178e+00  1.100000000000000089e+00  1.574999999999999956e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.459999999999999964e+00  1.080000000000000071e+00  1.564999999999999947e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.469999999999999751e+00  1.060000000000000053e+00  1.554999999999999938e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.480000000000000426e+00  1.040000000000000036e+00  1.544999999999999929e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.490000000000000213e+00  1.020000000000000018e+00  1.534999999999999920e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.500000000000000000e+00  1.000000000000000000e+00  1.524999999999999911e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.509999999999999787e+00  9.799999999999999822e-01  1.514999999999999902e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.519999999999999574e+00  9.599999999999999645e-01  1.504999999999999893e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.530000000000000249e+00  9.399999999999999467e-01  1.495000000000000107e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.540000000000000036e+00  9.200000000000000400e-01  1.485000000000000098e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.549999999999999822e+00  9.000000000000000222e-01  1.475000000000000089e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.559999999999999609e+00  8.800000000000000044e-01  1.465000000000000080e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.570000000000000284e+00  8.599999999999999867e-01  1.455000000000000071e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.580000000000000071e+00  8.399999999999999689e-01  1.445000000000000062e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.589999999999999858e+00  8.199999999999999512e-01  1.435000000000000053e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.599999999999999645e+00  8.000000000000000444e-01  1.425000000000000044e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.610000000000000320e+00  7.800000000000000266e-01  1.415000000000000036e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.620000000000000107e+00  7.600000000000000089e-01  1.405000000000000027e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.629999999999999893e+00  7.399999999999999911e-01  1.395000000000000018e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.639999999999999680e+00  7.199999999999999734e-01  1.385000000000000009e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.650000000000000355e+00  6.999999999999999556e-01  1.375000000000000000e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.660000000000000142e+00  6.800000000000000488e-01  1.364999999999999991e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.669999999999999929e+00  6.600000000000000311e-01  1.354999999999999982e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.679999999999999716e+00  6.400000000000000133e-01  1.344999999999999973e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.690000000000000391e+00  6.199999999999999956e-01  1.334999999999999964e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.700000000000000178e+00  5.999999999999999778e-01  1.324999999999999956e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.709999999999999964e+00  5.799999999999999600e-01  1.314999999999999947e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.719999999999999751e+00  5.600000000000000533e-01  1.304999999999999938e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.730000000000000426e+00  5.400000000000000355e-01  1.294999999999999929e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.740000000000000213e+00  5.200000000000000178e-01  1.284999999999999920e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.750000000000000000e+00  5.000000000000000000e-01  1.274999999999999911e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.759999999999999787e+00  4.799999999999999822e-01  1.264999999999999902e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.769999999999999574e+00  4.600000000000000200e-01  1.254999999999999893e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.780000000000000249e+00  4.400000000000000022e-01  1.245000000000000107e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.790000000000000036e+00  4.199999999999999845e-01  1.235000000000000098e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.799999999999999822e+00  4.000000000000000222e-01  1.225000000000000089e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.809999999999999609e+00  3.800000000000000044e-01  1.215000000000000080e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.820000000000000284e+00  3.599999999999999867e-01  1.205000000000000071e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.830000000000000071e+00  3.400000000000000244e-01  1.195000000000000062e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.839999999999999858e+00  3.200000000000000067e-01  1.185000000000000053e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.849999999999999645e+00  2.999999999999999889e-01  1.175000000000000044e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.860000000000000320e+00  2.800000000000000266e-01  1.165000000000000036e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.870000000000000107e+00  2.600000000000000089e-01  1.155000000000000027e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.879999999999999893e+00  2.399999999999999911e-01  1.145000000000000018e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.889999999999999680e+00  2.200000000000000011e-01  1.135000000000000009e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.900000000000000355e+00  2.000000000000000111e-01  1.125000000000000000e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.910000000000000142e+00  1.799999999999999933e-01  1.114999999999999991e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.919999999999999929e+00  1.600000000000000033e-01  1.104999999999999982e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.929999999999999716e+00  1.400000000000000133e-01  1.094999999999999973e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.940000000000000391e+00  1.199999999999999956e-01  1.084999999999999964e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.950000000000000178e+00  1.000000000000000056e-01  1.074999999999999956e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.959999999999999964e+00  8.000000000000000167e-02  1.064999999999999947e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.969999999999999751e+00  5.999999999999999778e-02  1.054999999999999938e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.980000000000000426e+00  4.000000000000000083e-02  1.044999999999999929e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
4.990000000000000213e+00  2.000000000000000042e-02  1.034999999999999920e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.000000000000000000e+00  0.000000000000000000e+00  1.024999999999999911e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.009999999999999787e+00  -2.000000000000000042e-02  1.014999999999999902e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.019999999999999574e+00  -4.000000000000000083e-02  1.004999999999999893e+00  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.030000000000000249e+00  -5.999999999999999778e-02  9.949999999999999956e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.040000000000000036e+00  -8.000000000000000167e-02  9.849999999999999867e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.049999999999999822e+00  -1.000000000000000056e-01  9.749999999999999778e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.059999999999999609e+00  -1.199999999999999956e-01  9.649999999999999689e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.070000000000000284e+00  -1.400000000000000133e-01  9.549999999999999600e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.080000000000000071e+00  -1.600000000000000033e-01  9.449999999999999512e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.089999999999999858e+00  -1.799999999999999933e-01  9.350000000000000533e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.099999999999999645e+00  -2.000000000000000111e-01  9.250000000000000444e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.110000000000000320e+00  -2.200000000000000011e-01  9.150000000000000355e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.120000000000000107e+00  -2.399999999999999911e-01  9.050000000000000266e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.129999999999999893e+00  -2.600000000000000089e-01  8.950000000000000178e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.139999999999999680e+00  -2.800000000000000266e-01  8.850000000000000089e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.150000000000000355e+00  -2.999999999999999889e-01  8.750000000000000000e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.160000000000000142e+00  -3.200000000000000067e-01  8.649999999999999911e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.169999999999999929e+00  -3.400000000000000244e-01  8.549999999999999822e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.179999999999999716e+00  -3.599999999999999867e-01  8.449999999999999734e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.190000000000000391e+00  -3.800000000000000044e-01  8.349999999999999645e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.200000000000000178e+00  -4.000000000000000222e-01  8.249999999999999556e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.209999999999999964e+00  -4.199999999999999845e-01  8.149999999999999467e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.219999999999999751e+00  -4.400000000000000022e-01  8.050000000000000488e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.230000000000000426e+00  -4.600000000000000200e-01  7.950000000000000400e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.240000000000000213e+00  -4.799999999999999822e-01  7.850000000000000311e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.250000000000000000e+00  -5.000000000000000000e-01  7.750000000000000222e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.259999999999999787e+00  -5.200000000000000178e-01  7.650000000000000133e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.269999999999999574e+00  -5.400000000000000355e-01  7.550000000000000044e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.280000000000000249e+00  -5.600000000000000533e-01  7.449999999999999956e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.290000000000000036e+00  -5.799999999999999600e-01  7.349999999999999867e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.299999999999999822e+00  -5.999999999999999778e-01  7.249999999999999778e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.309999999999999609e+00  -6.199999999999999956e-01  7.149999999999999689e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.320000000000000284e+00  -6.400000000000000133e-01  7.049999999999999600e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.330000000000000071e+00  -6.600000000000000311e-01  6.949999999999999512e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.339999999999999858e+00  -6.800000000000000488e-01  6.850000000000000533e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.349999999999999645e+00  -6.999999999999999556e-01  6.750000000000000444e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.360000000000000320e+00  -7.199999999999999734e-01  6.650000000000000355e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.370000000000000107e+00  -7.399999999999999911e-01  6.550000000000000266e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.379999999999999893e+00  -7.600000000000000089e-01  6.450000000000000178e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.389999999999999680e+00  -7.800000000000000266e-01  6.350000000000000089e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.400000000000000355e+00  -8.000000000000000444e-01  6.250000000000000000e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.410000000000000142e+00  -8.199999999999999512e-01  6.149999999999999911e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.419999999999999929e+00  -8.399999999999999689e-01  6.049999999999999822e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.429999999999999716e+00  -8.599999999999999867e-01  5.949999999999999734e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.440000000000000391e+00  -8.800000000000000044e-01  5.849999999999999645e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.450000000000000178e+00  -9.000000000000000222e-01  5.749999999999999556e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.459999999999999964e+00  -9.200000000000000400e-01  5.649999999999999467e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.469999999999999751e+00  -9.399999999999999467e-01  5.550000000000000488e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.480000000000000426e+00  -9.599999999999999645e-01  5.450000000000000400e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.490000000000000213e+00  -9.799999999999999822e-01  5.350000000000000311e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.500000000000000000e+00  -1.000000000000000000e+00  5.250000000000000222e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.509999999999999787e+00  -1.020000000000000018e+00  5.150000000000000133e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.519999999999999574e+00  -1.040000000000000036e+00  5.050000000000000044e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.530000000000000249e+00  -1.060000000000000053e+00  4.949999999999999956e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.540000000000000036e+00  -1.080000000000000071e+00  4.849999999999999867e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.549999999999999822e+00  -1.100000000000000089e+00  4.749999999999999778e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.559999999999999609e+00  -1.120000000000000107e+00  4.650000000000000244e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.570000000000000284e+00  -1.139999999999999902e+00  4.550000000000000155e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.580000000000000071e+00  -1.159999999999999920e+00  4.450000000000000067e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
5.589999999999999858e+00  -1.179999999999999938e+00  4.349999999999999978e-01  -1.000000000000000000e+00  0.000000000000000000e+00  -4.000000000000000000e+00
